-,-,-
117.0,415.0,214.6
121.0,416.0,214.5
123.0,405.0,214.5
120.0,408.0,214.0
130.0,406.0,214.0
137.0,408.0,213.9
140.0,404.0,213.5
131.0,435.0,213.4
114.0,430.0,213.1
69.0,397.0,212.8
108.0,333.0,211.3
216.0,530.0,209.7
125.0,389.0,209.2
66.0,346.0,208.7
106.0,358.0,208.8
-27.0,388.0,209.8
181.0,287.0,214.0
226.0,422.0,217.0
256.0,421.0,223.1
179.0,319.0,226.8
226.0,354.0,227.6
-63.0,307.0,227.5
-18.0,310.0,222.7
74.0,264.0,219.1
206.0,518.0,213.9
-66.0,502.0,213.4
-82.0,429.0,213.6
141.0,401.0,213.9
1.0,252.0,216.2
83.0,324.0,217.2
193.0,332.0,218.7
41.0,335.0,219.4
-102.0,355.0,218.7
-195.0,342.0,213.7
-42.0,407.0,210.2
1.0,444.0,209.6
123.0,427.0,209.5
292.0,421.0,212.5
-51.0,13.0,214.8
223.0,315.0,218.0
35.0,218.0,220.3
30.0,334.0,220.9
-89.0,3.0,219.5
-268.0,216.0,213.2
-110.0,160.0,208.9
-108.0,336.0,198.4
186.0,767.0,190.7
108.0,645.0,189.0
-136.0,357.0,187.8
283.0,630.0,189.7
205.0,376.0,195.4
175.0,391.0,223.8
-187.0,612.0,281.4
-674.0,61.0,313.4
-327.0,-415.0,-275.7
-68.0,-455.0,-265.0
333.0,104.0,-267.7
-56.0,-521.0,-282.8
-418.0,67.0,309.8
-202.0,261.0,287.3
458.0,559.0,250.4
105.0,560.0,238.9
-139.0,468.0,238.1
137.0,344.0,237.9
172.0,471.0,236.8
-52.0,98.0,236.4
207.0,202.0,236.7
-177.0,35.0,244.2
-319.0,282.0,249.2
-490.0,201.0,258.1
-383.0,141.0,262.2
-462.0,167.0,262.4
-160.0,94.0,258.8
3.0,71.0,252.9
-13.0,137.0,250.2
-22.0,135.0,245.1
-59.0,168.0,240.7
-66.0,215.0,238.4
-132.0,214.0,234.1
-91.0,277.0,229.2
-61.0,280.0,226.6
-16.0,248.0,221.0
-3.0,250.0,216.0
-26.0,288.0,214.3
-73.0,285.0,211.6
-62.0,195.0,208.3
-31.0,151.0,206.3
122.0,145.0,202.4
257.0,145.0,200.6
262.0,152.0,200.9
325.0,144.0,203.6
329.0,176.0,208.4
264.0,193.0,211.4
164.0,198.0,217.2
183.0,264.0,222.5
-,-,-
19.0,438.0,218.5
17.0,443.0,218.4
18.0,443.0,218.3
-3.0,436.0,218.1
12.0,432.0,217.6
-12.0,468.0,217.1
3.0,437.0,215.4
19.0,446.0,214.1
39.0,395.0,210.9
149.0,428.0,208.2
70.0,475.0,206.9
91.0,319.0,204.9
172.0,455.0,203.9
206.0,431.0,203.9
208.0,414.0,206.1
-46.0,141.0,213.8
144.0,325.0,219.0
34.0,321.0,227.9
76.0,355.0,232.2
-143.0,284.0,233.4
-108.0,60.0,231.6
32.0,331.0,222.9
78.0,468.0,217.4
51.0,418.0,211.1
63.0,747.0,212.3
-63.0,570.0,213.5
71.0,468.0,218.0
151.0,143.0,223.2
174.0,257.0,224.1
-63.0,231.0,224.5
-69.0,360.0,219.7
-29.0,184.0,215.2
-40.0,537.0,207.7
-232.0,520.0,207.2
-87.0,631.0,208.1
-188.0,255.0,213.5
55.0,179.0,223.5
197.0,278.0,228.4
202.0,188.0,232.3
7.0,123.0,232.3
-81.0,53.0,231.7
-266.0,-113.0,221.4
-165.0,53.0,202.2
16.0,445.0,192.5
428.0,860.0,179.7
143.0,729.0,175.0
-183.0,424.0,174.6
461.0,781.0,174.2
477.0,612.0,182.0
397.0,516.0,192.5
-282.0,280.0,244.3
-673.0,-720.0,-300.8
-204.0,-120.0,-280.2
126.0,-349.0,-264.8
279.0,18.0,-269.0
112.0,-429.0,-275.3
-373.0,-23.0,-304.2
-254.0,277.0,282.5
12.0,215.0,262.4
186.0,434.0,238.6
-40.0,224.0,235.7
-209.0,228.0,236.0
236.0,422.0,235.3
59.0,229.0,236.4
81.0,21.0,237.6
-76.0,-66.0,244.2
-125.0,-126.0,263.4
-491.0,150.0,274.7
-379.0,-31.0,292.3
-526.0,24.0,296.1
-413.0,11.0,294.0
-11.0,-54.0,283.1
10.0,-48.0,267.9
158.0,-1.0,260.8
11.0,202.0,253.5
-131.0,178.0,253.9
-113.0,117.0,256.3
-115.0,132.0,258.6
-74.0,150.0,258.4
-66.0,140.0,258.0
-64.0,74.0,257.3
-75.0,145.0,257.3
-129.0,148.0,257.8
-202.0,170.0,260.1
-217.0,131.0,261.2
-211.0,122.0,260.8
-170.0,167.0,258.7
-176.0,155.0,255.7
-192.0,155.0,254.0
-209.0,126.0,251.0
-256.0,164.0,243.8
-258.0,173.0,238.5
-,-,-
-23.0,356.0,212.9
-2.0,337.0,212.7
-20.0,356.0,212.3
0.0,338.0,212.0
26.0,344.0,211.5
24.0,333.0,211.3
20.0,333.0,210.7
1.0,345.0,210.3
-8.0,355.0,209.4
-18.0,341.0,207.8
-23.0,385.0,206.6
17.0,381.0,203.3
4.0,391.0,201.6
42.0,446.0,197.6
-17.0,439.0,195.4
176.0,489.0,190.6
61.0,211.0,187.4
132.0,418.0,186.5
176.0,383.0,184.8
185.0,356.0,183.7
255.0,414.0,183.2
253.0,360.0,184.1
161.0,392.0,186.7
55.0,253.0,188.9
72.0,247.0,193.1
53.0,371.0,194.4
