143.0,-84.0,-87.4
262.0,-238.0,-65.3
37.0,91.0,2.8
-266.0,-303.0,49.5
-74.0,482.0,59.5
-229.0,-39.0,67.7
-328.0,-75.0,70.4
2.0,248.0,69.6
68.0,106.0,66.0
238.0,294.0,62.2
271.0,246.0,60.2
273.0,257.0,57.7
218.0,221.0,56.9
203.0,192.0,56.6
134.0,138.0,56.8
105.0,127.0,57.5
119.0,146.0,57.8
115.0,164.0,58.4
158.0,206.0,58.5
142.0,195.0,58.5
170.0,204.0,58.6
159.0,181.0,58.6
153.0,178.0,58.7
147.0,160.0,58.9
140.0,161.0,59.1
162.0,152.0,59.5
147.0,164.0,60.5
142.0,148.0,61.0
153.0,156.0,62.3
149.0,159.0,64.5
119.0,152.0,66.0
-,-,-
-90.0,272.0,163.9
-79.0,241.0,163.5
-124.0,303.0,163.0
-106.0,316.0,162.2
-113.0,303.0,161.7
-86.0,297.0,160.7
-73.0,317.0,159.5
-118.0,304.0,159.0
-58.0,310.0,157.8
-40.0,363.0,157.2
-42.0,402.0,156.4
-60.0,372.0,155.7
-62.0,386.0,155.2
0.0,493.0,154.1
-8.0,510.0,152.8
-14.0,482.0,152.2
36.0,530.0,150.9
125.0,579.0,149.4
105.0,510.0,148.8
180.0,534.0,147.6
212.0,454.0,146.2
260.0,602.0,145.6
298.0,548.0,144.4
316.0,579.0,143.3
378.0,591.0,142.9
384.0,593.0,142.4
354.0,566.0,142.4
314.0,563.0,142.4
318.0,579.0,142.8
317.0,615.0,143.2
257.0,667.0,143.6
276.0,603.0,144.6
266.0,784.0,146.2
307.0,492.0,147.6
126.0,471.0,152.5
-86.0,122.0,160.0
-198.0,-23.0,164.8
-192.0,130.0,177.9
-60.0,381.0,191.8
-119.0,241.0,198.3
-60.0,216.0,208.3
8.0,221.0,213.3
31.0,251.0,213.9
110.0,210.0,213.1
161.0,11.0,197.6
6.0,-57.0,184.1
11.0,42.0,156.4
13.0,139.0,139.7
72.0,624.0,134.6
-56.0,366.0,129.1
-291.0,347.0,128.0
-192.0,176.0,127.6
-223.0,353.0,126.3
13.0,306.0,124.2
111.0,337.0,122.9
246.0,425.0,120.5
197.0,600.0,119.0
289.0,388.0,117.9
-40.0,314.0,115.9
-82.0,80.0,108.8
-163.0,413.0,97.6
-111.0,-289.0,-11.1
75.0,76.0,-102.0
101.0,-446.0,-112.4
343.0,-264.0,-118.5
258.0,-71.0,-120.2
221.0,-101.0,-121.1
181.0,-297.0,-121.1
205.0,-464.0,-114.3
253.0,-210.0,-106.1
467.0,-29.0,-80.8
16.0,-239.0,-48.2
-267.0,169.0,-30.7
160.0,-68.0,0.9
97.0,232.0,20.6
57.0,220.0,24.8
92.0,340.0,29.6
301.0,226.0,30.1
394.0,420.0,29.8
470.0,319.0,28.5
470.0,296.0,27.5
443.0,257.0,27.2
304.0,201.0,27.0
237.0,178.0,27.3
241.0,195.0,27.5
267.0,230.0,27.9
298.0,264.0,28.2
293.0,269.0,28.3
335.0,248.0,28.4
347.0,249.0,28.5
328.0,228.0,28.7
362.0,215.0,29.2
374.0,199.0,30.5
359.0,213.0,31.6
362.0,208.0,35.1
265.0,168.0,39.9
-,-,-
-12.0,328.0,143.4
-1.0,331.0,143.1
-4.0,362.0,142.8
5.0,329.0,142.8
32.0,334.0,143.4
-53.0,348.0,144.0
-16.0,350.0,145.1
-152.0,374.0,146.0
24.0,409.0,146.9
-30.0,441.0,148.7
-37.0,390.0,149.6
-56.0,393.0,151.3
-50.0,445.0,152.6
-85.0,434.0,153.3
-68.0,422.0,154.6
-69.0,424.0,155.5
-63.0,491.0,155.9
-142.0,454.0,157.0
-131.0,432.0,157.1
-86.0,461.0,156.8
-105.0,448.0,156.2
4.0,552.0,155.2
38.0,568.0,-156.4
31.0,569.0,154.1
19.0,586.0,153.6
42.0,515.0,153.3
23.0,557.0,153.1
92.0,684.0,152.6
46.0,673.0,152.4
22.0,585.0,152.7
81.0,616.0,152.6
117.0,560.0,152.6
81.0,588.0,153.0
125.0,616.0,153.0
118.0,610.0,153.1
113.0,604.0,153.5
94.0,594.0,153.8
87.0,593.0,154.0
64.0,580.0,154.4
94.0,700.0,154.6
35.0,784.0,154.7
145.0,815.0,155.3
109.0,719.0,157.0
109.0,578.0,158.9
-94.0,427.0,164.6
-151.0,107.0,174.2
-163.0,289.0,180.6
-182.0,273.0,195.6
-127.0,173.0,209.2
-67.0,-38.0,214.4
-176.0,267.0,220.8
-96.0,149.0,221.8
-34.0,151.0,221.0
271.0,109.0,213.6
86.0,33.0,192.2
165.0,76.0,178.6
-7.0,180.0,157.8
-58.0,281.0,146.7
-151.0,281.0,143.3
-246.0,485.0,140.2
-285.0,361.0,138.8
-229.0,298.0,138.3
-41.0,443.0,135.9
112.0,366.0,133.0
161.0,374.0,131.4
233.0,616.0,129.1
327.0,927.0,127.9
-46.0,498.0,127.8
-363.0,119.0,127.9
-252.0,106.0,123.8
-228.0,170.0,114.7
130.0,-209.0,5.5
232.0,-116.0,-92.7
379.0,-143.0,-101.4
357.0,-130.0,-106.5
275.0,2.0,-109.2
192.0,-105.0,-110.5
213.0,-203.0,-106.4
354.0,-234.0,-93.1
207.0,-1.0,-80.2
-27.0,-232.0,-33.7
-209.0,148.0,13.2
-274.0,74.0,24.1
313.0,171.0,32.9
229.0,272.0,37.3
196.0,151.0,38.7
231.0,335.0,39.0
357.0,291.0,37.4
322.0,294.0,36.7
468.0,324.0,35.8
421.0,269.0,35.5
-,-,-
-95.0,289.0,163.0
-103.0,299.0,164.3
-157.0,299.0,165.6
-149.0,297.0,165.9
-86.0,331.0,165.9
-148.0,348.0,165.8
-83.0,354.0,165.6
-105.0,365.0,166.0
-129.0,323.0,166.7
-201.0,364.0,166.9
-224.0,452.0,166.7
-215.0,329.0,165.9
-175.0,371.0,165.3
-147.0,422.0,164.2
-164.0,507.0,163.4
-128.0,494.0,163.0
-118.0,477.0,162.2
-135.0,486.0,161.2
-117.0,517.0,160.7
-113.0,521.0,159.9
-120.0,538.0,159.0
-101.0,516.0,158.6
-81.0,554.0,157.7
-63.0,533.0,156.7
-37.0,495.0,156.2
-46.0,589.0,155.5
-21.0,578.0,154.5
7.0,613.0,154.1
29.0,569.0,153.5
76.0,627.0,152.7
67.0,614.0,152.4
105.0,649.0,152.2
102.0,619.0,152.1
83.0,603.0,152.1
69.0,602.0,152.5
34.0,602.0,152.7
32.0,603.0,152.8
29.0,633.0,153.0
42.0,596.0,153.1
26.0,651.0,153.3
-11.0,631.0,153.6
-39.0,476.0,154.3
166.0,818.0,154.8
149.0,767.0,157.2
-58.0,526.0,162.6
31.0,-13.0,166.9
-310.0,349.0,179.7
-212.0,131.0,199.7
-263.0,-288.0,212.5
-160.0,85.0,247.4
-18.0,90.0,291.8
122.0,69.0,-310.5
102.0,113.0,-272.0
102.0,19.0,-247.3
132.0,-78.0,-239.6
-27.0,-318.0,-251.2
65.0,-198.0,186.6
-23.0,292.0,156.0
-269.0,31.0,144.4
-133.0,-162.0,141.3
-251.0,160.0,141.1
-449.0,-11.0,139.8
-211.0,225.0,136.7
-7.0,232.0,140.7
-68.0,257.0,133.1
5.0,307.0,130.7
-60.0,570.0,129.1
-48.0,351.0,123.4
-202.0,114.0,113.4
-158.0,287.0,99.4
-102.0,-300.0,-27.0
-64.0,-151.0,-103.2
469.0,-284.0,-112.5
410.0,-195.0,-119.3
428.0,-137.0,-121.1
452.0,-38.0,-121.4
359.0,21.0,-122.8
399.0,-14.0,-123.4
262.0,-156.0,-122.8
350.0,-254.0,-118.4
145.0,-266.0,-106.3
78.0,-362.0,-91.8
-191.0,6.0,-37.3
-80.0,123.0,7.1
-16.0,-219.0,19.1
-46.0,54.0,36.0
-6.0,309.0,44.0
86.0,277.0,44.7
141.0,255.0,43.6
321.0,213.0,40.9
396.0,275.0,39.9
432.0,338.0,38.8
389.0,293.0,38.7
295.0,224.0,39.0
278.0,182.0,40.4
276.0,179.0,42.9
370.0,134.0,44.7
200.0,170.0,51.2
73.0,208.0,60.0
72.0,211.0,64.9
-20.0,337.0,74.6
-,-,-
-39.0,442.0,147.1
-55.0,451.0,147.4
-48.0,468.0,147.5
-59.0,444.0,147.8
-48.0,456.0,147.8
-40.0,460.0,148.3
-25.0,442.0,148.5
-57.0,481.0,149.4
-89.0,436.0,149.9
-39.0,421.0,151.3
-141.0,375.0,153.2
-157.0,396.0,154.0
-105.0,467.0,154.9
-128.0,450.0,155.4
-128.0,430.0,155.6
-46.0,467.0,155.2
-74.0,491.0,154.9
-7.0,587.0,154.7
-68.0,620.0,155.0
-75.0,598.0,155.4
-55.0,525.0,156.4
-46.0,551.0,156.8
-79.0,549.0,157.1
-98.0,510.0,157.8
-102.0,551.0,158.3
-55.0,553.0,158.3
-26.0,558.0,158.4
-35.0,599.0,158.3
-36.0,535.0,158.2
-50.0,639.0,158.3
8.0,580.0,158.0
-12.0,535.0,157.7
25.0,617.0,157.3
43.0,638.0,157.1
51.0,605.0,157.0
26.0,596.0,157.2
23.0,586.0,157.1
29.0,622.0,157.2
32.0,618.0,157.2
15.0,591.0,157.1
21.0,604.0,157.1
41.0,609.0,157.2
32.0,595.0,157.2
26.0,592.0,157.2
8.0,586.0,157.2
11.0,586.0,157.3
2.0,589.0,157.4
33.0,593.0,157.3
24.0,610.0,157.5
-15.0,658.0,157.6
6.0,905.0,157.8
197.0,515.0,158.3
20.0,662.0,161.1
72.0,435.0,166.1
-115.0,273.0,169.8
-280.0,542.0,180.5
-284.0,-32.0,193.9
-172.0,63.0,200.0
-13.0,161.0,210.0
19.0,138.0,213.8
-62.0,321.0,219.5
-22.0,205.0,224.7
-2.0,130.0,226.1
-99.0,-120.0,217.0
0.0,-207.0,190.0
-55.0,-4.0,174.6
-109.0,317.0,152.4
-157.0,515.0,141.7
-86.0,630.0,138.5
-177.0,334.0,136.1
-243.0,224.0,134.2
-137.0,304.0,133.2
130.0,392.0,130.5
196.0,540.0,128.0
335.0,723.0,126.9
272.0,510.0,124.2
-17.0,210.0,120.4
-134.0,420.0,115.8
-155.0,-367.0,74.0
184.0,-481.0,-54.9
142.0,-23.0,-80.0
362.0,-28.0,-96.8
204.0,52.0,-100.5
361.0,1.0,-101.8
221.0,-135.0,-102.0
287.0,-299.0,-91.6
224.0,-107.0,-80.6
-161.0,-85.0,-42.4
20.0,-81.0,3.4
-393.0,110.0,22.5
-262.0,-98.0,44.8
300.0,392.0,53.1
-4.0,37.0,54.0
-7.0,64.0,53.3
359.0,264.0,50.7
481.0,325.0,49.4
-,-,-
-54.0,455.0,153.8
-72.0,466.0,154.0
-34.0,469.0,154.1
-41.0,457.0,154.1
-47.0,480.0,154.2
-4.0,460.0,154.3
0.0,457.0,154.8
9.0,483.0,155.2
-74.0,485.0,156.4
-43.0,498.0,157.5
-30.0,501.0,159.8
-13.0,534.0,162.6
-79.0,453.0,164.4
-158.0,423.0,168.0
-140.0,443.0,170.5
-141.0,489.0,171.3
-142.0,484.0,172.3
-161.0,509.0,172.6
-168.0,498.0,172.4
-154.0,514.0,171.7
-142.0,532.0,171.3
-154.0,502.0,170.2
-120.0,471.0,168.9
-81.0,474.0,168.0
-27.0,519.0,166.5
-20.0,500.0,165.2
-21.0,483.0,164.7
20.0,537.0,163.8
20.0,508.0,162.9
24.0,499.0,162.5
-4.0,517.0,161.6
47.0,564.0,160.6
74.0,605.0,160.3
69.0,580.0,159.8
71.0,579.0,159.4
59.0,551.0,-256.2
130.0,588.0,158.6
115.0,575.0,158.2
158.0,635.0,158.0
191.0,580.0,157.9
155.0,569.0,158.0
132.0,572.0,158.2
128.0,603.0,158.6
113.0,553.0,159.0
110.0,564.0,159.1
87.0,560.0,159.4
84.0,555.0,159.6
107.0,561.0,159.6
103.0,555.0,159.5
107.0,559.0,159.3
114.0,561.0,159.2
132.0,564.0,158.9
134.0,593.0,158.8
175.0,642.0,158.7
175.0,686.0,158.7
241.0,725.0,159.0
135.0,478.0,160.2
236.0,563.0,161.6
174.0,575.0,167.8
-311.0,354.0,173.4
-188.0,11.0,191.9
-349.0,91.0,204.6
-184.0,-399.0,238.0
-262.0,173.0,269.2
-99.0,-12.0,283.4
-46.0,126.0,306.2
205.0,-5.0,-307.9
99.0,179.0,-303.8
88.0,-130.0,-294.9
-16.0,-214.0,-294.9
-14.0,-380.0,277.7
143.0,-141.0,156.5
-60.0,257.0,141.0
-123.0,243.0,130.9
-149.0,397.0,128.2
-263.0,313.0,127.8
-353.0,519.0,126.6
-48.0,270.0,123.7
127.0,478.0,122.3
185.0,320.0,119.4
216.0,314.0,117.4
194.0,461.0,116.8
209.0,286.0,116.3
169.0,452.0,114.4
32.0,376.0,111.5
-116.0,-145.0,97.2
-48.0,-118.0,37.0
13.0,-434.0,-31.3
273.0,-136.0,-91.7
314.0,-263.0,-105.7
456.0,-445.0,-108.9
341.0,-139.0,-114.2
184.0,-137.0,-118.0
276.0,-123.0,-118.4
231.0,-190.0,-114.0
280.0,-81.0,-94.9
173.0,-235.0,-75.9
-186.0,79.0,-18.8
-333.0,-188.0,32.8
-261.0,246.0,47.1
-,-,-
-170.0,485.0,181.6
-182.0,440.0,182.3
-178.0,445.0,182.7
-80.0,478.0,182.8
-157.0,495.0,183.8
-202.0,439.0,184.3
-206.0,472.0,184.7
-202.0,476.0,184.7
-251.0,438.0,184.5
-195.0,443.0,183.6
-117.0,497.0,183.0
-168.0,455.0,182.0
-190.0,450.0,181.5
-148.0,468.0,181.4
-187.0,445.0,181.1
-195.0,461.0,180.7
-123.0,515.0,180.0
-185.0,444.0,179.4
-194.0,415.0,179.0
-166.0,437.0,178.0
-156.0,442.0,176.4
-124.0,458.0,175.4
-110.0,458.0,173.7
-95.0,440.0,171.9
-54.0,492.0,171.0
-45.0,540.0,169.9
-45.0,468.0,169.0
-56.0,506.0,168.6
-21.0,478.0,167.8
-43.0,485.0,166.7
-25.0,506.0,166.2
-22.0,412.0,165.5
16.0,552.0,164.9
23.0,468.0,164.6
42.0,545.0,164.1
46.0,521.0,163.9
53.0,552.0,163.9
13.0,501.0,164.1
12.0,516.0,164.3
30.0,556.0,164.3
90.0,677.0,164.6
78.0,727.0,165.5
43.0,573.0,166.4
65.0,436.0,169.6
40.0,251.0,176.5
-168.0,294.0,181.8
-136.0,-205.0,194.6
-167.0,19.0,206.0
-190.0,323.0,209.8
-38.0,221.0,215.0
-65.0,98.0,218.7
-60.0,68.0,217.6
-100.0,-50.0,202.3
-70.0,-118.0,180.2
10.0,24.0,170.6
-133.0,311.0,156.6
-42.0,180.0,149.5
-146.0,401.0,147.8
-81.0,259.0,145.7
23.0,334.0,143.3
33.0,360.0,142.3
-28.0,228.0,141.2
63.0,303.0,140.5
42.0,295.0,140.4
27.0,295.0,140.4
-117.0,531.0,139.8
59.0,298.0,138.2
19.0,419.0,132.6
-121.0,263.0,119.1
-60.0,187.0,100.4
41.0,-83.0,0.9
79.0,111.0,-65.0
237.0,-92.0,-78.0
204.0,-16.0,-92.4
309.0,-27.0,-103.5
16.0,-60.0,-109.1
114.0,-240.0,-108.6
50.0,-255.0,-82.1
-88.0,-309.0,-49.6
28.0,-1.0,26.2
-34.0,307.0,59.3
-49.0,384.0,64.4
42.0,248.0,69.2
-26.0,238.0,70.2
114.0,303.0,70.1
267.0,502.0,68.5
292.0,244.0,66.2
319.0,289.0,65.4
303.0,319.0,64.7
231.0,245.0,64.6
213.0,235.0,64.7
167.0,221.0,65.1
171.0,252.0,65.5
209.0,273.0,65.6
185.0,261.0,65.9
169.0,239.0,65.9
176.0,264.0,65.9
-,-,-
-93.0,393.0,171.1
-172.0,394.0,173.9
-176.0,406.0,175.2
-191.0,381.0,175.6
-185.0,378.0,175.9
-195.0,413.0,175.8
-197.0,445.0,175.7
-174.0,438.0,175.3
-146.0,445.0,174.5
-130.0,456.0,174.1
-155.0,495.0,173.4
-97.0,475.0,172.4
-95.0,477.0,171.9
-65.0,528.0,171.0
-54.0,534.0,169.8
-30.0,556.0,169.2
-14.0,575.0,168.3
-45.0,546.0,167.5
-35.0,571.0,167.1
-18.0,589.0,166.4
-21.0,526.0,165.9
5.0,523.0,165.6
34.0,667.0,164.7
142.0,526.0,164.0
158.0,660.0,163.8
174.0,554.0,163.5
77.0,552.0,163.4
188.0,629.0,163.3
204.0,625.0,163.1
154.0,552.0,163.0
140.0,564.0,162.9
149.0,547.0,162.9
175.0,557.0,162.8
161.0,550.0,162.7
176.0,554.0,162.7
158.0,548.0,162.7
153.0,541.0,162.7
158.0,539.0,162.7
169.0,556.0,162.7
152.0,535.0,162.8
